_runtime,_step,_timestamp,cumulative_pcs,depth/max,depth/mean,novelty/global_frontier,novelty/global_mean,novelty/group_mean,reward/max,reward/mean,reward/std,train/completion_length,train/epoch,train/global_step,train/grad_norm,train/kl,train/learning_rate,train/loss,train/reward,train/reward_std,train/rewards/reward_fn,valid_rate,verdict/accepted,verdict/crash,verdict/encode_fail,verdict/error,verdict/rejected
2728.87446211,86,1780907920.3335755,4762,3833,1209.875,4512,0.02388047643740586,0,1.0477609528748117,0.14686387510385393,0.2327400139924328,512,0.0087,87,0.45722123980522156,0.02276914194226265,4.985666666666667e-06,0.0011385157704353333,0.2729121744632721,0.3999427855014801,0.2729121744632721,0.0625,1,0,0,0,15
2760.529848579,87,1780907951.9888732,4762,3833,1351.1875,4512,0.011389869585316076,0.05591897694986201,1.1062025717773944,0.2729121532851155,0.38724288026472126,512,0.0088,88,0.477693647146225,0.0198209285736084,4.9855e-06,0.0009910911321640015,0.27040091156959534,0.393102765083313,0.27040091156959534,0.1875,3,0,0,0,13
2791.99272678,88,1780907983.4518282,4762,3833,1330.1875,4512,0.010276213734000013,0.04185700853504548,1.0808855102441366,0.2704008952615285,0.3806200849125498,512,0.0089,89,0.551583468914032,0.022653736174106598,4.985333333333334e-06,0.0011326968669891357,0.2074550837278366,0.33194273710250854,0.2074550837278366,0.1875,3,0,0,0,13
2823.293498126,89,1780908014.7526512,4762,3833,1272.9375,4515,0.011566082093046364,0.03427783196357636,1.0771458991350065,0.20745507811249939,0.3214021603737563,512,0.009,90,1.2123122215270996,0.022877514362335205,4.985166666666667e-06,0.0011438578367233276,0.14704301953315735,0.23378509283065796,0.14704301953315735,0.125,2,0,0,0,14
2854.55780293,90,1780908046.0169263,4762,3833,1213.0625,4515,0.011538564225766301,0,1.0230771284515325,0.14704302493729984,0.22636143112022408,512,0.0091,91,0.3879650831222534,0.021397165954113007,4.9850000000000006e-06,0.0010698288679122925,0.14499925076961517,0.23560012876987457,0.14499925076961517,0.0625,1,0,0,0,15
2886.009276953,91,1780908077.4683578,4762,3833,1174.75,4519,0.013972672889241415,0,1.0279453457784828,0.14499925825673304,0.22811882392311544,512,0.0092,92,0.38449347019195557,0.018323734402656555,4.9848333333333335e-06,0.0009161829948425293,0.15266017615795135,0.23384182155132294,0.15266017615795135,0.0625,1,0,0,0,15
2917.305721045,92,1780908108.7648165,4762,3833,1287,4519,0.012528481912213747,0,1.0250569638244276,0.1526601771187554,0.22641637085490365,512,0.0093,93,0.5182824730873108,0.017811836674809456,4.984666666666667e-06,0.0008906424045562744,0.27088356018066406,0.3932962715625763,0.27088356018066406,0.0625,1,0,0,0,15
2948.397500844,93,1780908139.8566332,4762,3833,1339.8125,4519,0.010492820163125033,0.042119484605052875,1.0979252341488828,0.27088354147510196,0.38080747561284695,512,0.0094,94,0.4035847783088684,0.019298171624541283,4.9845e-06,0.000964924693107605,0.15170030295848846,0.2323530614376068,0.15170030295848846,0.1875,3,0,0,0,13
2979.444029727,94,1780908170.90313,4762,3833,1264.3125,4519,0.009075959373212674,0,1.0181519187464254,0.1517003049920925,0.22497489871059081,512,0.0095,95,0.4434729814529419,0.01863652467727661,4.984333333333334e-06,0.0009318739175796509,0.15380361676216125,0.23292116820812225,0.15380361676216125,0.0625,1,0,0,0,15
3010.70776153,95,1780908202.166878,4762,3833,1288.3125,4519,0.011070664379452623,0,1.0221413287589052,0.15380360868009527,0.225524956695596,512,0.0096,96,1.065835952758789,0.01721435785293579,4.984166666666667e-06,0.0008607581257820129,0.21608978509902954,0.3383980989456177,0.21608978509902954,0.0625,1,0,0,0,15
3041.85202626,96,1780908233.3109884,4764,3833,1327.375,4521,0.01072800903064691,0.06057552468255409,1.0826486850427777,0.21608977639372454,0.3276525452664075,512,0.0097,97,0.5116307139396667,0.017834791913628578,4.984000000000001e-06,0.0008917897939682007,0.20822520554065704,0.3318707346916199,0.20822520554065704,0.125,2,0,0,0,14
3073.756373756,97,1780908265.215497,4764,3833,1253.25,4521,0.009074249913337166,0.03998285889075328,1.0625004711464296,0.20822519886394145,0.32133245847906095,512,0.0098,98,0.46721863746643066,0.021441960707306862,4.983833333333334e-06,0.0010720491409301758,0.20699000358581543,0.331437885761261,0.20699000358581543,0.125,2,0,0,0,14
3105.137733963,98,1780908296.596865,4764,3833,1258.5,4521,0.011412686625089919,0.03293817527010805,1.0631066539369203,0.20699001048389848,0.32091334387830067,512,0.0099,99,0.48616501688957214,0.020295482128858566,4.983666666666667e-06,0.00101480633020401,0.20627567172050476,0.3236335515975952,0.20627567172050476,0.125,2,0,0,0,14
3136.724455946,99,1780908328.183567,4764,3833,1254.625,4521,0.008194433912727943,0.018515250653913812,1.0536009659914325,0.20627568112873154,0.3133568433845117,512,0.01,100,1.3843251466751099,0.02180195413529873,4.983500000000001e-06,0.0010900497436523438,0.09067799150943756,0.020254993811249733,0.09067799150943756,0.125,2,0,0,0,14
3168.218673299,100,1780908359.677786,4765,3833,1158.5625,4521,0,0,0.16005739629533003,0.09067799373858595,0.019611811963724576,512,0.0101,101,0.6142547726631165,0.021736295893788338,4.983333333333334e-06,0.0010868161916732788,0.15091273188591003,0.23315781354904175,0.15091273188591003,0,0,0,0,0,16
3199.691923173,101,1780908391.1510174,4765,3833,1254.4375,4521,0.010093386928689553,0,1.020186773857379,0.15091272997970476,0.22575409261998655,512,0.0102,102,0.6149256229400635,0.020897945389151573,4.9831666666666674e-06,0.0010448694229125977,0.20786312222480774,0.33290231227874756,0.20786312222480774,0.0625,1,0,0,0,15
3231.31996311,102,1780908422.7790701,4765,3833,1257.5,4521,0.00939719775970883,0.041684217539124116,1.060654436057281,0.20786311387468662,0.3223312828061476,512,0.0103,103,0.7514984607696533,0.019939381629228592,4.983e-06,0.0009969323873519897,0.28059566020965576,0.40835484862327576,0.28059566020965576,0.125,2,0,0,0,14
3262.888151589,103,1780908454.347281,4766,3833,1387.625,4522,0.013854114123084965,0.07459383393832629,1.147781609729654,0.2805956726627237,0.3953878861019941,512,0.0104,104,0.5042422413825989,0.01909990981221199,4.982833333333334e-06,0.0009550154209136963,0.14367875456809998,0.23341119289398193,0.14367875456809998,0.1875,3,0,0,0,13
3294.45995629,104,1780908485.919095,4766,3833,1177.1875,4522,0.009200454409198635,0,1.0184009088183972,0.14367875494881482,0.22599941247349303,512,0.0105,105,0.4719875454902649,0.020419657230377197,4.982666666666667e-06,0.0010209456086158752,0.20769283175468445,0.3328591287136078,0.20769283175468445,0.0625,1,0,0,0,15
3325.918316998,105,1780908517.3774343,4766,3833,1264.4375,4522,0.009074424053377668,0.04194599854544273,1.0705879267557652,0.20769284983100297,0.32228948432466936,512,0.0106,106,0.5793024897575378,0.024105267599225044,4.982500000000001e-06,0.0012048184871673584,0.08665698766708374,0.00924527458846569,0.08665698766708374,0.125,2,0,0,0,14
3357.293648006,106,1780908548.7527964,4766,3833,1107.1875,4522,0,0,0.09963475084789981,0.0866569919123402,0.008951698310767512,512,0.0107,107,0.45365339517593384,0.021729545667767525,4.982333333333333e-06,0.001086503267288208,0.1431773155927658,0.23360809683799744,0.1431773155927658,0,0,0,0,0,16
3389.009607655,107,1780908580.4687107,4766,3833,1173.8125,4522,0.0092979471883396,0,1.0185958943766793,0.1431773099260666,0.22619006492623808,512,0.0108,108,0.6616561412811279,0.021255914121866226,4.982166666666667e-06,0.0010628551244735718,0.2716461420059204,0.39707085490226746,0.2716461420059204,0.0625,1,0,0,0,15
3420.551503495,108,1780908612.010674,4766,3833,1336.875,4522,0.008801073724110127,0.053118130737538155,1.1355542594763035,0.27164610746898704,0.38446218640049684,512,0.0109,109,0.5109338760375977,0.02885562554001808,4.982e-06,0.0014430582523345947,0.08456822484731674,0.00819564051926136,0.08456822484731674,0.1875,3,0,0,0,13
3452.187995548,109,1780908643.6471212,4766,3833,1080.5,4522,0,0,0.09548656404904775,0.08456822332376727,0.007935392833043309,512,0.011,110,0.5181770920753479,0.0229080431163311,4.981833333333334e-06,0.0011454075574874878,0.2708319425582886,0.3887031376361847,0.2708319425582886,0,0,0,0,0,16
3483.554376766,110,1780908675.0134633,4766,3833,1362.4375,4522,0.008050688468311739,0.03796256387839656,1.0674855984140623,0.27083194063774974,0.3763602066165275,512,0.0111,111,1.0326327085494995,0.02416568621993065,4.981666666666667e-06,0.0012082308530807495,0.21273589134216309,0.3358578681945801,0.21273589134216309,0.1875,3,0,0,0,13
3514.7789168,111,1780908706.2380295,4766,3833,1331.5625,4522,0.012826799623496001,0.04613972564533357,1.0938337885329885,0.2127359057628582,0.3251929809461895,512,0.0112,112,0.5891642570495605,0.026786215603351593,4.9815000000000005e-06,0.0013392269611358643,0.08506228774785995,0.00878023449331522,0.08506228774785995,0.125,2,0,0,0,14
3545.859247903,112,1780908737.3184009,4766,3833,1086.8125,4522,0,0,0.09947821549699973,0.08506228802504566,0.008501425159496083,512,0.0113,113,0.3659366965293884,0.02441205084323883,4.9813333333333335e-06,0.0012206360697746277,0.14537985622882843,0.23187477886676788,0.14537985622882843,0,0,0,0,0,16
3577.222845189,113,1780908768.6819417,4766,3833,1181.6875,4522,0.007194823194349237,0,1.0143896463886986,0.14537985120349403,0.22451181008499752,512,0.0114,114,0.3608305752277374,0.024510443210601807,4.981166666666667e-06,0.0012255460023880005,0.14527836441993713,0.23259055614471436,0.14527836441993713,0.0625,1,0,0,0,15
3608.581922811,114,1780908800.041029,4766,3833,1203.75,4522,0.008457020291838757,0,1.0169140405836776,0.14527836416575196,0.2252048454929073,512,0.0115,115,0.6753944158554077,0.027817273512482643,4.981e-06,0.001390889286994934,0.2083444595336914,0.3264356255531311,0.2083444595336914,0.0625,1,0,0,0,15
3639.935457289,115,1780908831.394453,4766,3833,1276.5625,4522,0.008443731185877695,0.027366195592325393,1.0558147203912123,0.20834445183199587,0.3160699118395167,512,0.0116,116,0.4296630024909973,0.03422391414642334,4.980833333333333e-06,0.0017112195491790771,0.1463165134191513,0.23362934589385986,0.1463165134191513,0.125,2,0,0,0,14
3671.248548647,116,1780908862.7077136,4766,3833,1209.4375,4522,0.01085296132079123,0,1.0217059226415826,0.14631650798143075,0.22621065724272824,512,0.0117,117,0.4909631609916687,0.024881506338715553,4.980666666666667e-06,0.0012440681457519531,0.2707364559173584,0.3929935395717621,0.2707364559173584,0.0625,1,0,0,0,15
3702.593286516,117,1780908894.0524158,4767,3833,1344.4375,4523,0.008012057368524329,0.04658362145524852,1.0789154595891226,0.2707364720596665,0.380514340796616,512,0.0118,118,0.4207349419593811,0.033177170902490616,4.9805e-06,0.0016588643193244934,0.1433204561471939,0.23332789540290833,0.1433204561471939,0.1875,3,0,0,0,13
3734.188768582,118,1780908925.6478596,4767,3833,1176.9375,4523,0.008916937887052634,0,1.0178338757741052,0.14332046122231518,0.22591876614375647,512,0.0119,119,0.6957370638847351,0.026587940752506256,4.980333333333334e-06,0.0013293921947479248,0.3354748487472534,0.43227678537368774,0.3354748487472534,0.0625,1,0,0,0,15
3765.497558859,119,1780908956.956683,4771,3833,1477.875,4527,0.0076335471601509395,0.04408602282968407,1.0973346294646882,0.3354748563811568,0.41855019560624446,512,0.012,120,0.3895544409751892,0.028556454926729202,4.980166666666667e-06,0.0014278590679168701,0.1581670343875885,0.2811422646045685,0.1581670343875885,0.25,4,0,0,0,12
3796.788989362,120,1780908988.2481353,4771,3833,1277.375,4536,0.10600934011760076,0,1.2120186802352015,0.1581670297635913,0.2722148168711253,512,0.0121,121,0.48946332931518555,0.025837549939751625,4.980000000000001e-06,0.0012918263673782349,0.14690248668193817,0.23109495639801025,0.14690248668193817,0.0625,1,0,0,0,15
3828.238319337,121,1780909019.6974208,4771,3833,1200.5625,4536,0.006266182342986675,0,1.0125323646859734,0.1469025005518089,0.2237567482996674,512,0.0122,122,0.5246437191963196,0.040747299790382385,4.9798333333333336e-06,0.0020377859473228455,0.08532155305147171,0.00875903107225895,0.08532155305147171,0.0625,1,0,0,0,15
3859.738354184,122,1780909051.1974726,4771,3833,1090.125,4536,0,0,0.10135663970780068,0.08532154969997391,0.008480893820686869,512,0.0123,123,0.5753019452095032,0.03723306208848953,4.979666666666667e-06,0.001861337572336197,0.08670101314783096,0.010983104817569256,0.08670101314783096,0,0,0,0,0,16
3891.255758564,123,1780909082.7149088,4771,3833,1107.75,4536,0,0,0.11614923036785807,0.08670101747978085,0.01063434588533983,512,0.0124,124,0.45671185851097107,0.034009899944067,4.9795e-06,0.0017005205154418945,0.14407838881015778,0.23225001990795135,0.14407838881015778,0,0,0,0,0,16
3922.49002916,124,1780909113.9490724,4771,3833,1181.8125,4536,0.0072318146849815095,0,1.014463629369963,0.1440783833057505,0.2248751048774358,512,0.0125,125,0.4122547507286072,0.046340033411979675,4.979333333333334e-06,0.0023169666528701782,0.1460069715976715,0.23177780210971832,0.1460069715976715,0.0625,1,0,0,0,15
3953.875086688,125,1780909145.334197,4771,3833,1208.9375,4536,0.007359261580784925,0,1.0147185231615699,0.1460069804865363,0.22441787233854865,512,0.0126,126,0.51829594373703,0.0343681201338768,4.979166666666667e-06,0.0017184019088745117,0.14382994174957275,0.23242299258708954,0.14382994174957275,0.0625,1,0,0,0,15
3985.123330454,126,1780909176.582425,4771,3833,1172.8125,4536,0.007435812575077414,0,1.0148716251501548,0.14382994617793737,0.2250425969134283,512,0.0127,127,0.5089630484580994,0.04149284586310387,4.979e-06,0.002074629068374634,0.14373916387557983,0.23301199078559875,0.14373916387557983,0.0625,1,0,0,0,15
4016.515411679,127,1780909207.974512,4771,3833,1186.75,4536,0.008509747813834843,0,1.0170194956276697,0.14373916851586319,0.22561289714760555,512,0.0128,128,0.590952455997467,0.035219766199588776,4.978833333333334e-06,0.0017609894275665283,0.14636507630348206,0.23289012908935547,0.14636507630348206,0.0625,1,0,0,0,15
4047.879496522,128,1780909239.3386815,4771,3833,1211.25,4536,0.009558715883657337,0,1.0191174317673146,0.146365071679561,0.22549487772701376,512,0.0129,129,0.4863244593143463,0.04153420031070709,4.978666666666667e-06,0.0020766854286193848,0.15163609385490417,0.23189719021320343,0.15163609385490417,0.0625,1,0,0,0,15
4079.227349054,129,1780909270.6864011,4771,3833,1271.125,4536,0.008249227949978434,0,1.0164984558999568,0.15163609740191322,0.22453346788337147,512,0.013,130,0.43133723735809326,0.030477173626422882,4.978500000000001e-06,0.0015237927436828613,0.14426399767398834,0.23221169412136078,0.14426399767398834,0.0625,1,0,0,0,15
4110.515670537,130,1780909301.9747844,4771,3833,1186.625,4536,0.00726882669322182,0,1.0145376533864436,0.14426400380625878,0.22483799524548845,512,0.0131,131,0.4229644238948822,0.040972813963890076,4.978333333333334e-06,0.0020486116409301758,0.1453176885843277,0.23135876655578613,0.1453176885843277,0.0625,1,0,0,0,15
4141.870949507,131,1780909333.3300643,4771,3833,1184.625,4536,0.0061888245835225765,0,1.012377649167045,0.14531769386344384,0.2240121684554392,512,0.0132,132,0.6310105919837952,0.03944500908255577,4.9781666666666675e-06,0.001972295343875885,0.08682820200920105,0.008374952711164951,0.08682820200920105,0.0625,1,0,0,0,15
4173.295977164,132,1780909364.7551074,4771,3833,1109.375,4536,0,0,0.09611270545264805,0.08682820245238716,0.008109012544425002,512,0.0133,133,0.4813641905784607,0.030866708606481552,4.9780000000000005e-06,0.0015432089567184448,0.08477367460727692,0.008150212466716766,0.08477367460727692,0,0,0,0,0,16
4204.728692677,133,1780909396.1877975,4771,3833,1083.125,4536,0,0,0.09572136707539787,0.08477367597182364,0.007891407756300465,512,0.0134,134,0.4918903112411499,0.033334895968437195,4.977833333333334e-06,0.001666724681854248,0.21004629135131836,0.3327653110027313,0.21004629135131836,0,0,0,0,0,16
4236.142132615,134,1780909427.6011963,4771,3833,1285.3125,4536,0.007729956704838659,0.04647835611873985,1.0858443407802065,0.21004628838711267,0.32219861868245037,512,0.0135,135,0.5217489004135132,0.029997382313013077,4.977666666666667e-06,0.0014998763799667358,0.20912212133407593,0.3323388397693634,0.20912212133407593,0.125,2,0,0,0,14
4267.606352325,135,1780909459.0654745,4773,3833,1272.25,4536,0.0073879460965295025,0.04540433506402093,1.0717927441716828,0.20912212402414515,0.3217857195322491,512,0.0136,136,0.44111141562461853,0.035463847219944,4.977500000000001e-06,0.0017731785774230957,0.21253517270088196,0.3389005661010742,0.21253517270088196,0.125,2,0,0,0,14
4298.958594855,136,1780909490.4176989,4773,3833,1290.3125,4536,0.012068929160961903,0.055285207934306406,1.1249400106967287,0.2125351752204582,0.32813907464406417,512,0.0137,137,0.6301613450050354,0.03413516283035278,4.977333333333334e-06,0.0017067790031433105,0.20685943961143494,0.3299633264541626,0.20685943961143494,0.125,2,0,0,0,14
4330.306941737,137,1780909521.7660196,4773,3833,1274.0625,4536,0.007659816186315211,0.03654254493309291,1.0559914883570063,0.20685943535131873,0.3194856288688872,512,0.0138,138,0.5045686364173889,0.042445603758096695,4.977166666666667e-06,0.002122163772583008,0.09176884591579437,0.024567505344748497,0.09176884591579437,0.125,2,0,0,0,14
4361.72812181,138,1780909553.1872303,4773,3833,1172.5,4536,0,0,0.17813722932428908,0.09176884946517089,0.023787386651237353,512,0.0139,139,0.49788597226142883,0.03712090849876404,4.977e-06,0.001856103539466858,0.26965266466140747,0.3887771964073181,0.26965266466140747,0,0,0,0,0,16
4393.077332978,139,1780909584.5364766,4773,3833,1365.375,4536,0.007460551683088762,0.03788849572205071,1.0775139499414257,0.26965264772886016,0.3764319177265392,512,0.014,140,0.9425897598266602,0.04327685758471489,4.976833333333334e-06,0.002163834869861603,0.21024739742279053,0.3390243947505951,0.21024739742279053,0.1875,3,0,0,0,13
4424.542381489,140,1780909616.0015285,4805,3833,1266.1875,4568,0.015174268758995125,0.046817176560849966,1.1288843093323675,0.2102473970148772,0.3282589494607043,512,0.0141,141,0.4367964267730713,0.04357122629880905,4.976666666666667e-06,0.0021785497665405273,0.20567303895950317,0.3267723619937897,0.20567303895950317,0.125,2,0,0,0,14
4455.932285347,141,1780909647.3914552,4805,3833,1269.75,4568,0.006759058729181053,0.029009443741406675,1.04439636359858,0.2056730414192119,0.31639598858758666,512,0.0142,142,0.5790669322013855,0.04378608614206314,4.9765000000000005e-06,0.0021895021200180054,0.08526284992694855,0.008609768934547901,0.08526284992694855,0.125,2,0,0,0,14
4487.57248324,142,1780909679.0316038,4805,3833,1089.375,4568,0,0,0.10088703365510045,0.08526284894338639,0.008336374351835443,512,0.0143,143,0.46516239643096924,0.042389266192913055,4.9763333333333335e-06,0.002119496464729309,0.14632131159305573,0.231363907456398,0.14632131159305573,0,0,0,0,0,16
4519.433185971,143,1780909710.892284,4805,3833,1198.9375,4568,0.00662578309076384,0,1.0132515661815278,0.14632130924168074,0.22401712570442656,512,0.0144,144,0.48482465744018555,0.03572249412536621,4.976166666666667e-06,0.00178605318069458,0.3331674635410309,0.4401159882545471,0.3331674635410309,0.0625,1,0,0,0,15
4551.139464489,144,1780909742.5986125,4805,3833,1427.1875,4568,0.0068733247032865055,0.056961339960276705,1.1209859112152143,0.3331674747745327,0.42614050135193526,512,0.0145,145,0.5192106366157532,0.04696996510028839,4.976e-06,0.00234820693731308,0.08741031587123871,0.00951824989169836,0.08741031587123871,0.25,4,0,0,0,12
4582.753899639,145,1780909774.2130258,4805,3833,1116.8125,4568,0,0,0.1026089225150013,0.08741031828854683,0.009216007100166911,512,0.0146,146,0.463742196559906,0.04250412434339523,4.975833333333333e-06,0.0021256208419799805,0.08822724223136902,0.009209837764501572,0.08822724223136902,0,0,0,0,0,16
4614.540785272,146,1780909805.9999034,4805,3833,1127.25,4568,0,0,0.10237411948865117,0.08822723715105661,0.008917385792793291,512,0.0147,147,0.3885505497455597,0.04076066613197327,4.975666666666667e-06,0.002038039267063141,0.1468200385570526,0.2343105971813202,0.1468200385570526,0,0,0,0,0,16
4646.245108823,147,1780909837.7042093,4805,3833,1230.625,4568,0.012298428645451727,0,1.0245968572909034,0.14682004555824474,0.2268702741441578,512,0.0148,148,0.49288061261177063,0.03256914019584656,4.9755e-06,0.0016286969184875488,0.09291841089725494,0.023706991225481033,0.09291841089725494,0.0625,1,0,0,0,15
4678.508531992,148,1780909869.9676561,4805,3833,1187.1875,4568,0,0,0.17531959300808767,0.09291840594834333,0.022954192932919906,512,0.0149,149,0.5718653202056885,0.04266287013888359,4.975333333333334e-06,0.0021331608295440674,0.33993858098983765,0.45106592774391174,0.33993858098983765,0,0,0,0,0,16
4710.009910464,149,1780909901.4690573,4805,3833,1475.625,4571,0.009671507855698846,0.07617962536468524,1.1572221527106712,0.33993857834885377,0.43674272234733796,512,0.015,150,0.5261813998222351,0.03637455776333809,4.975166666666667e-06,0.0018187165260314941,0.20692145824432373,0.33166658878326416,0.20692145824432373,0.25,4,0,0,0,12
4741.63519831,150,1780909933.0943515,4805,3833,1256.9375,4571,0.006755542413459858,0.04252586506364888,1.0800522252117706,0.2069214593311554,0.32113479065199224,512,0.0151,151,0.4526931345462799,0.03957178071141243,4.975000000000001e-06,0.001978643238544464,0.14588412642478943,0.23138083517551422,0.14588412642478943,0.125,2,0,0,0,14
4773.04667015,151,1780909964.5057914,4805,3833,1210.0625,4571,0.0064937434615662025,0,1.0129874869231323,0.14588411553248706,0.224033517506243,512,0.0152,152,0.50331050157547,0.0501028448343277,4.974833333333334e-06,0.0025051236152648926,0.2111607939004898,0.33834630250930786,0.2111607939004898,0.0625,1,0,0,0,15
4804.677424581,152,1780909996.1364982,4805,3833,1277.75,4571,0.009426785827788747,0.05861440883289491,1.0955090304836708,0.21116079993517853,0.3276023804527215,512,0.0153,153,0.4605082869529724,0.037993140518665314,4.9746666666666674e-06,0.001899629831314087,0.21124640107154846,0.3309571146965027,0.21124640107154846,0.125,2,0,0,0,14
4836.299889816,153,1780910027.7589426,4805,3833,1302.8125,4571,0.005929240453145525,0.04692312328466451,1.0674239425258334,0.21124640910722453,0.3204478128984695,512,0.0154,154,0.7951555848121643,0.047217920422554016,4.9745e-06,0.0023608654737472534,0.1550317108631134,0.2698597311973572,0.1550317108631134,0.125,2,0,0,0,14
4867.75061701,154,1780910059.2097032,4805,3833,1256.4375,4571,0.08327481781322509,0,1.1665496356264502,0.1550317106926067,0.26129056740061146,512,0.0155,155,0.34634846448898315,0.04320445656776428,4.974333333333334e-06,0.002160191535949707,0.14287739992141724,0.2329716682434082,0.14287739992141724,0.0625,1,0,0,0,15
4899.260314883,155,1780910090.7194383,4805,3833,1173.1875,4571,0.007994491267688043,0,1.015988982535376,0.14287740950394756,0.22557384607527345,512,0.0156,156,1.1781455278396606,0.06180199980735779,4.974166666666667e-06,0.0030896440148353577,0.08403991162776947,0.008521263487637043,0.08403991162776947,0.0625,1,0,0,0,15
4930.855552392,156,1780910122.314663,4805,3833,1073.75,4571,0,0,0.09861727106704932,0.08403991651447952,0.008250676205801721,512,0.0157,157,0.4507417380809784,0.05758710950613022,4.974e-06,0.0028793364763259888,0.1448908895254135,0.23115642368793488,0.1448908895254135,0,0,0,0,0,16
4962.137845292,157,1780910153.5969417,4805,3833,1187.0625,4571,0.005592070326651136,0,1.0111841406533022,0.14489089504180974,0.22381625810170766,512,0.0158,158,0.8126398921012878,0.05264929682016373,4.973833333333334e-06,0.0026326291263103485,0.08564929664134979,0.008407649584114552,0.08564929664134979,0.0625,1,0,0,0,15
4993.715166371,158,1780910185.174303,4805,3833,1094.3125,4571,0,0,0.09572136707539787,0.08564929559092095,0.008140671620834096,512,0.0159,159,0.5791307687759399,0.053220003843307495,4.973666666666667e-06,0.002660982310771942,0.27150505781173706,0.3916877806186676,0.27150505781173706,0,0,0,0,0,16
5025.03990718,159,1780910216.4989932,4805,3833,1378.625,4571,0.0059567612758086004,0.04871454654471629,1.076628175690852,0.2715050575029145,0.3792500482838228,512,0.016,160,0.46853819489479065,0.05177367478609085,4.973500000000001e-06,0.0025885850191116333,0.14637628197669983,0.2309490293264389,0.14637628197669983,0.1875,3,0,0,0,13
5056.754146861,160,1780910248.2132456,4805,3833,1206.625,4571,0.005656851288548816,0,1.0113137025770977,0.14637629503616645,0.22361544375795483,512,0.0161,161,0.4507169723510742,0.04106106609106064,4.973333333333334e-06,0.0020531266927719116,0.2053721845149994,0.32874077558517456,0.2053721845149994,0.0625,1,0,0,0,15
5088.39114743,161,1780910279.850293,4805,3833,1271.6875,4571,0.006381251129269245,0.034245660421529545,1.0689233671598093,0.20537217217429887,0.3183018818399307,512,0.0162,162,0.5672098994255066,0.03920617699623108,4.9731666666666675e-06,0.0019603073596954346,0.27340438961982727,0.39642414450645447,0.27340438961982727,0.125,2,0,0,0,14
5120.070688901,162,1780910311.5297458,4806,3833,1405.3125,4572,0.00894598996154078,0.05388329633955664,1.1116435589207818,0.27340438138768713,0.3838360243323889,512,0.0163,163,0.8614107966423035,0.0488537959754467,4.9730000000000005e-06,0.0024426430463790894,0.26780545711517334,0.39069435000419617,0.26780545711517334,0.1875,3,0,0,0,13
5151.827634099,163,1780910343.2867367,4806,3833,1314.1875,4572,0.005247708726119705,0.04383741940850792,1.108927212755403,0.26780546065519395,0.378288168528593,512,0.0164,164,0.5560173988342285,0.04219859093427658,4.972833333333334e-06,0.002109900116920471,0.3421059250831604,0.44113048911094666,0.3421059250831604,0.1875,3,0,0,0,13
5183.296883793,164,1780910374.7560046,4806,3833,1528.3125,4572,0.0064116583151399295,0.06808409157635222,1.1229242244126385,0.34210592849308774,0.42712273502238024,512,0.0165,165,0.6016449332237244,0.05392903834581375,4.972666666666667e-06,0.002695925533771515,0.0844801664352417,0.008092230185866356,0.0844801664352417,0.25,4,0,0,0,12
5214.677683377,165,1780910406.136774,4806,3833,1079.375,4572,0,0,0.09548656404904775,0.08448017218888598,0.007835268423521995,512,0.0166,166,0.9612798094749451,0.052313707768917084,4.9725e-06,0.002615705132484436,0.14632844924926758,0.23029614984989166,0.14632844924926758,0,0,0,0,0,16
5246.05428889,166,1780910437.5133722,4806,3833,1196.25,4572,0.004687087682935867,0,1.0093741753658718,0.14632845053119922,0.2229832900857937,512,0.0167,167,0.8974497318267822,0.04411281272768974,4.972333333333334e-06,0.0022056251764297485,0.14309903979301453,0.2323106974363327,0.14309903979301453,0.0625,1,0,0,0,15
5277.618995254,167,1780910469.078133,4806,3833,1164.1875,4572,0.0068716702458104335,0,1.013743340491621,0.1430990448751693,0.22493386998736722,512,0.0168,168,0.4112478792667389,0.05132647603750229,4.972166666666667e-06,0.0025663524866104126,0.14812339842319489,0.23053157329559326,0.14812339842319489,0.0625,1,0,0,0,15
5309.079855203,168,1780910500.5388849,4807,3833,1223,4572,0.004841023263985541,0,1.009682046527971,0.14812339036560318,0.2232112326620378,512,0.0169,169,0.40635913610458374,0.04632338881492615,4.972e-06,0.002316191792488098,0.21307078003883362,0.3323112428188324,0.21307078003883362,0.0625,1,0,0,0,15
5340.559198544,169,1780910532.0183775,4807,3833,1309.3125,4572,0.005344954161318343,0.05157256853346502,1.0641389811267412,0.21307076942960598,0.32175899341723574,512,0.017,170,0.6406494975090027,0.05436179041862488,4.971833333333334e-06,0.0027178600430488586,0.08712170273065567,0.011324221268296242,0.08712170273065567,0.125,2,0,0,0,14
5372.212530833,170,1780910563.6716163,4807,3833,1113.125,4572,0,0,0.11607096269240802,0.08712170623532481,0.010964630748524098,512,0.0171,171,0.49987301230430603,0.04978006333112717,4.971666666666667e-06,0.002489030361175537,0.14342904090881348,0.2340087592601776,0.14342904090881348,0,0,0,0,0,16
5403.933809224,171,1780910595.3929007,4807,3833,1178.5,4572,0.010215999253867285,0,1.0204319985077346,0.1434290348662951,0.22657801595602745,512,0.0172,172,0.5374197959899902,0.0444318950176239,4.971500000000001e-06,0.002221614122390747,0.27346786856651306,0.397138774394989,0.27346786856651306,0.0625,1,0,0,0,15
